date,season,event_name,solar_index,distance_to_center,phase,progress,declination_deg,fixed_season,fixed_index,fixed_distance,fixed_phase,fixed_progress,deviation,abs_deviation,drift_trend
2018-01-01 00:00:00+00:00,winter,december_solstice_prev,56,10,decline,0.6179775280898876,-23.000302751699014,winter,57.0,11.0,decline,0.6292134831460674,-1.0,1.0,-1.0
2018-01-02 00:00:00+00:00,winter,december_solstice_prev,57,11,decline,0.6292134831460674,-22.914209467126508,winter,58.0,12.0,decline,0.6404494382022472,-1.0,1.0,-1.0
2018-01-03 00:00:00+00:00,winter,december_solstice_prev,58,12,decline,0.6404494382022472,-22.820512282578914,winter,59.0,13.0,decline,0.651685393258427,-1.0,1.0,-1.0
2018-01-04 00:00:00+00:00,winter,december_solstice_prev,59,13,decline,0.651685393258427,-22.719257021915062,winter,60.0,14.0,decline,0.6629213483146067,-1.0,1.0,-1.0
2018-01-05 00:00:00+00:00,winter,december_solstice_prev,60,14,decline,0.6629213483146067,-22.610492976463792,winter,61.0,15.0,decline,0.6741573033707865,-1.0,1.0,-1.0
2018-01-06 00:00:00+00:00,winter,december_solstice_prev,61,15,decline,0.6741573033707865,-22.494272869654313,winter,62.0,16.0,decline,0.6853932584269663,-1.0,1.0,-1.0
2018-01-07 00:00:00+00:00,winter,december_solstice_prev,62,16,decline,0.6853932584269663,-22.3706528355908,winter,63.0,17.0,decline,0.6966292134831461,-1.0,1.0,-1.0
2018-01-08 00:00:00+00:00,winter,december_solstice_prev,63,17,decline,0.6966292134831461,-22.23969239936585,winter,64.0,18.0,decline,0.7078651685393258,-1.0,1.0,-1.0
2018-01-09 00:00:00+00:00,winter,december_solstice_prev,64,18,decline,0.7078651685393258,-22.101454450854565,winter,65.0,19.0,decline,0.7191011235955056,-1.0,1.0,-1.0
2018-01-10 00:00:00+00:00,winter,december_solstice_prev,65,19,decline,0.7191011235955056,-21.956005208499388,winter,66.0,20.0,decline,0.7303370786516854,-1.0,1.0,-1.0
2018-01-11 00:00:00+00:00,winter,december_solstice_prev,66,20,decline,0.7303370786516854,-21.80341417294817,winter,67.0,21.0,decline,0.7415730337078652,-1.0,1.0,-1.0
2018-01-12 00:00:00+00:00,winter,december_solstice_prev,67,21,decline,0.7415730337078652,-21.64375407180845,winter,68.0,22.0,decline,0.7528089887640449,-1.0,1.0,-1.0
2018-01-13 00:00:00+00:00,winter,december_solstice_prev,68,22,decline,0.7528089887640449,-21.477100796672538,winter,69.0,23.0,decline,0.7640449438202247,-1.0,1.0,-1.0
2018-01-14 00:00:00+00:00,winter,december_solstice_prev,69,23,decline,0.7640449438202247,-21.303533332642132,winter,70.0,24.0,decline,0.7752808988764045,-1.0,1.0,-1.0
2018-01-15 00:00:00+00:00,winter,december_solstice_prev,70,24,decline,0.7752808988764045,-21.123133679442976,winter,71.0,25.0,decline,0.7865168539325843,-1.0,1.0,-1.0
2018-01-16 00:00:00+00:00,winter,december_solstice_prev,71,25,decline,0.7865168539325843,-20.9359867623347,winter,72.0,26.0,decline,0.797752808988764,-1.0,1.0,-1.0
2018-01-17 00:00:00+00:00,winter,december_solstice_prev,72,26,decline,0.797752808988764,-20.74218033068718,winter,73.0,27.0,decline,0.8089887640449438,-1.0,1.0,-1.0
2018-01-18 00:00:00+00:00,winter,december_solstice_prev,73,27,decline,0.8089887640449438,-20.541804842402946,winter,74.0,28.0,decline,0.8202247191011236,-1.0,1.0,-1.0
2018-01-19 00:00:00+00:00,winter,december_solstice_prev,74,28,decline,0.8202247191011236,-20.33495333312192,winter,75.0,29.0,decline,0.8314606741573034,-1.0,1.0,-1.0
2018-01-20 00:00:00+00:00,winter,december_solstice_prev,75,29,decline,0.8314606741573034,-20.12172126988278,winter,76.0,30.0,decline,0.8426966292134831,-1.0,1.0,-1.0
2018-01-21 00:00:00+00:00,winter,december_solstice_prev,76,30,decline,0.8426966292134831,-19.90220638903932,winter,77.0,31.0,decline,0.8539325842696629,-1.0,1.0,-1.0
2018-01-22 00:00:00+00:00,winter,december_solstice_prev,77,31,decline,0.8539325842696629,-19.676508517281118,winter,78.0,32.0,decline,0.8651685393258427,-1.0,1.0,-1.0
2018-01-23 00:00:00+00:00,winter,december_solstice_prev,78,32,decline,0.8651685393258427,-19.44472937257258,winter,79.0,33.0,decline,0.8764044943820225,-1.0,1.0,-1.0
2018-01-24 00:00:00+00:00,winter,december_solstice_prev,79,33,decline,0.8764044943820225,-19.206972339401617,winter,80.0,34.0,decline,0.8876404494382022,-1.0,1.0,-1.0
2018-01-25 00:00:00+00:00,winter,december_solstice_prev,80,34,decline,0.8876404494382022,-18.963342211563543,winter,81.0,35.0,decline,0.898876404494382,-1.0,1.0,-1.0
2018-01-26 00:00:00+00:00,winter,december_solstice_prev,81,35,decline,0.898876404494382,-18.713944898489615,winter,82.0,36.0,decline,0.9101123595505618,-1.0,1.0,-1.0
2018-01-27 00:00:00+00:00,winter,december_solstice_prev,82,36,decline,0.9101123595505618,-18.4588871011711,winter,83.0,37.0,decline,0.9213483146067416,-1.0,1.0,-1.0
2018-01-28 00:00:00+00:00,winter,december_solstice_prev,83,37,decline,0.9213483146067416,-18.198275983007516,winter,84.0,38.0,decline,0.9325842696629213,-1.0,1.0,-1.0
2018-01-29 00:00:00+00:00,winter,december_solstice_prev,84,38,decline,0.9325842696629213,-17.932218885919276,winter,85.0,39.0,decline,0.9438202247191011,-1.0,1.0,-0.9333333333333333
2018-01-30 00:00:00+00:00,winter,december_solstice_prev,85,39,decline,0.9438202247191011,-17.66082315957197,winter,86.0,40.0,decline,0.9550561797752809,-1.0,1.0,-0.8666666666666667
2018-01-31 00:00:00+00:00,winter,december_solstice_prev,86,40,decline,0.9550561797752809,-17.384196161393632,winter,87.0,41.0,decline,0.9662921348314607,-1.0,1.0,-0.8
2018-02-01 00:00:00+00:00,winter,december_solstice_prev,87,41,decline,0.9662921348314607,-17.10244543644015,winter,88.0,42.0,decline,0.9775280898876404,-1.0,1.0,-0.7333333333333333
2018-02-02 00:00:00+00:00,winter,december_solstice_prev,88,42,decline,0.9775280898876404,-16.815679017427545,winter,89.0,43.0,decline,0.9887640449438202,-1.0,1.0,-0.6666666666666666
